player_id,first_name,last_name,short_name,ranking,ranking_double,country,sex,age,birth_date,hand,height,weight,image_url,player_card_url
28696,Lina,GJORCHESKA,L.GJORCHESKA,222,,MKD,F,31 years-old,(3 August 1994),Right,-,-,https://images.prismic.io/fft-rg-site/ZkppLSol0Zci9RLa_20240517_PJ_GjorcheskaLina_US.png,/en-us/players/28696-l.gjorcheska
34436,Hugo,GRENIER,H.GRENIER,223,,FRA,M,30 years-old,(23 March 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aghjrqYofJOwHStq_20260514_PJ_GrenierHugo_US.png,/en-us/players/34436-h.grenier
48187,Darwin,BLANCH,D.BLANCH,224,,USA,M,18 years-old,(28 September 2007),Left,-,-,https://images.prismic.io/fft-rg-site/c38bff29-32df-4d41-a15f-f455c995c13a_darwin.png,/en-us/players/48187-d.blanch
35753,Anastasia,GASANOVA,A.GASANOVA,225,,---,F,27 years-old,(15 May 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aghjxqYofJOwHSuD_20260515_PJ_GasanovaAnastasia_US.png,/en-us/players/35753-a.gasanova
45279,Aliona,FALEI,A.FALEI,226,,---,F,22 years-old,(29 March 2004),Right,-,-,https://images.prismic.io/fft-rg-site/ZktpVSol0Zci9Sdl_45279_A.FALEI.png,/en-us/players/45279-a.falei
20419,Lorenzo,GIUSTINO,L.GIUSTINO,226,,ITA,M,34 years-old,(10 September 1991),Right,-,-,https://images.prismic.io/fft-rg-site/agnwi6YofJOwHTXN_20260517_PJ_GiustinoLorenzo_US.png,/en-us/players/20419-l.giustino
48993,Aoi,ITO,A.ITO,228,,JPN,F,22 years-old,(21 May 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agh-h6YofJOwHS0Q_20260516_PJ_ItoAoi_US.png,/en-us/players/48993-a.ito
40467,Chun-Hsin,TSENG,CH.TSENG,229,,TPE,M,24 years-old,(8 August 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aghjuaYofJOwHSt1_20260514_PJ_TsengChunHsin_US.png,/en-us/players/40467-ch.tseng
43909,Alice,TUBELLO,A.TUBELLO,229,,FRA,F,25 years-old,(30 January 2001),Right,-,-,https://images.prismic.io/fft-rg-site/ZkrsvSol0Zci9Rdf_20240518_PJ_TubelloAlice_US.png,/en-us/players/43909-a.tubello
47198,Lautaro,MIDON,L.MIDON,230,,ARG,M,22 years-old,(29 March 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agwyU6YofJOwHW6__20260519_PJ_MidonLautaro_US.PNG,/en-us/players/47198-l.midon
40312,Anna,SISKOVA,A.SISKOVA,230,74,CZE,F,25 years-old,(1 July 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agm6caYofJOwHTI3_20260517_PJ_SiskovaAnna_US.png,/en-us/players/40312-a.siskova
27638,Frederico,FERREIRA SILVA,F.FERREIRA SILVA,231,,POR,M,31 years-old,(18 March 1995),Left,-,-,https://images.prismic.io/fft-rg-site/agm7lKYofJOwHTI7_20260517_PJ_FerreiraSilvaFrederico_US.png,/en-us/players/27638-f.ferreira-silva
44309,Selena,JANICIJEVIC,S.JANICIJEVIC,231,,FRA,F,23 years-old,(23 July 2002),Right,-,-,https://images.prismic.io/fft-rg-site/agh-iqYofJOwHS0S_20260516_PJ_JanicijevicSelena_US.png,/en-us/players/44309-s.janicijevic
37989,Maria Lourdes,CARLE,ML.CARLE,232,158,ARG,F,26 years-old,(10 February 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aghjraYofJOwHStp_20260514_PJ_CarleMariaLourdes_US.png,/en-us/players/37989-ml.carle
39019,Oliver,CRAWFORD,O.CRAWFORD,232,,GBR,M,27 years-old,(30 April 1999),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpukSol0Zci9RMs_20240517_PJ_CrawfordOliver_US.png,/en-us/players/39019-o.crawford
40800,Francisca,JORGE,F.JORGE,233,186,POR,F,26 years-old,(21 April 2000),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpwBiol0Zci9RM6_20240518_PJ_JorgeFrancisca_US.png,/en-us/players/40800-f.jorge
44951,Alejandro,MORO CANAS,A.MORO CANAS,233,,ESP,M,25 years-old,(7 December 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aghjtKYofJOwHStw_20260514_PJ_MoroCanasAlejandro_US.png,/en-us/players/44951-a.moro-canas
39628,Joao Lucas,REIS DA SILVA,JL.REIS DA SILVA,236,324,BRA,M,26 years-old,(26 March 2000),Right,-,-,https://images.prismic.io/fft-rg-site/agh-d6YofJOwHS0A_20260515_PJ_ReisDaSilvaJoaoLucas_US.png,/en-us/players/39628-jl.reis-da-silva
38438,Dan,ADDED,D.ADDED,237,296,FRA,M,27 years-old,(13 April 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aghjvqYofJOwHSt6_20260515_PJ_AddedDan_US.png,/en-us/players/38438-d.added
44823,Max,HOUKES,M.HOUKES,239,383,NED,M,26 years-old,(3 July 2000),Left,-,-,https://images.prismic.io/fft-rg-site/aghjsaYofJOwHStt_20260514_PJ_HoukesMax_US.png,/en-us/players/44823-m.houkes
33726,Alice,RAME,A.RAME,239,,FRA,F,28 years-old,(9 November 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aghjtaYofJOwHStx_20260514_PJ_RameAlice_US.png,/en-us/players/33726-a.rame
26013,Laura,PIGOSSI,L.PIGOSSI,240,88,BRA,F,31 years-old,(2 August 1994),Right,-,-,https://images.prismic.io/fft-rg-site/agh-j6YofJOwHS0X_20260516_PJ_PigossiLaura_US.png,/en-us/players/26013-l.pigossi
50382,Yi,ZHOU,Y.ZHOU,240,,CHN,M,21 years-old,(14 March 2005),Right,-,-,https://images.prismic.io/fft-rg-site/f309e1da-3107-488d-8b07-13f11286065a_Zhou.png,/en-us/players/50382-y.zhou
19706,David,GOFFIN,D.GOFFIN,241,,BEL,M,35 years-old,(7 December 1990),Right,-,-,https://images.prismic.io/fft-rg-site/86f2a4b2-3d89-4639-9570-5a8c07a0397d_20220309_PJ_GoffinDavid_US.png,/en-us/players/19706-d.goffin
26307,Stefano,NAPOLITANO,S.NAPOLITANO,242,,ITA,M,31 years-old,(11 April 1995),Right,-,-,https://images.prismic.io/fft-rg-site/23efee96-fbf0-42bd-93f7-d3c69987fede_20240108_PJ_NapolitanoStefano_US.png,/en-us/players/26307-s.napolitano
37719,Thiago,SEYBOTH WILD,T.SEYBOTH WILD,243,,BRA,M,26 years-old,(10 March 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aghju6YofJOwHSt3_20260514_SeybothWildThiago_US.png,/en-us/players/37719-t.seyboth-wild
45426,Guy,DEN OUDEN,G.DEN OUDEN,244,,NED,M,24 years-old,(8 April 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aCoUCSdWJ-7kSQwb_45426_G.png,/en-us/players/45426-g.den-ouden
36102,Katherine,SEBOV,K.SEBOV,244,,CAN,F,27 years-old,(5 January 1999),Right,-,-,https://images.prismic.io/fft-rg-site/agnuIKYofJOwHTWf_20260517_PJ_SebovKatherine_US.png,/en-us/players/36102-k.sebov
33429,Jay,CLARKE,J.CLARKE,246,252,GBR,M,27 years-old,(27 July 1998),Right,-,-,https://images.prismic.io/fft-rg-site/c771b311-c74f-4ff1-b850-d0284fd091a3_20200116_PJ_ClarkeJay_US.png,/en-us/players/33429-j.clarke
28702,Nao,HIBINO,N.HIBINO,246,,JPN,F,31 years-old,(28 November 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aghjsKYofJOwHSts_20260514_PJ_HibinoNao_US.png,/en-us/players/28702-n.hibino
37982,Miriam,BULGARU,M.BULGARU,248,,ROU,F,27 years-old,(8 October 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agh-gqYofJOwHS0L_20260516_PJ_BulgaruMiriam_US.png,/en-us/players/37982-m.bulgaru
21623,Pierre-Hugues,HERBERT,PH.HERBERT,251,29,FRA,M,35 years-old,(18 March 1991),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo3sBOoF08xQFp_20260118_PJ_HerbertPierreHugues_US.png,/en-us/players/21623-ph.herbert
36676,Andy,ANDRADE,A.ANDRADE,252,167,ECU,M,27 years-old,(14 December 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agm5q6YofJOwHTI1_20260517_PJ_AndradeAndres_US.png,/en-us/players/36676-a.andrade
44577,Alex,BARRENA,A.BARRENA,253,,ARG,M,23 years-old,(10 October 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aghjqaYofJOwHStl_20260514_PJ_BarrenaAlex_US.png,/en-us/players/44577-a.barrena
28888,Sara,SORRIBES TORMO,S.SORRIBES TORMO,253,152,ESP,F,29 years-old,(8 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/8d4b3d77-1e59-4ee5-9a87-b28d5f5beac7_20240302_PJ_SorrbesTormoSara_US.png,/en-us/players/28888-s.sorribes-tormo
23461,Kaichi,UCHIDA,K.UCHIDA,257,,JPN,M,31 years-old,(23 August 1994),Right,-,-,https://images.prismic.io/fft-rg-site/0a29de2f-7926-474f-bd22-0c14f1291049_Uchida.png,/en-us/players/23461-k.uchida
38594,Katarina,ZAVATSKA,K.ZAVATSKA,257,,UKR,F,26 years-old,(5 February 2000),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpvWSol0Zci9RM1_20240517_PJ_ZavatskaKatarina_US.png,/en-us/players/38594-k.zavatska
44598,Pedro,BOSCARDIN DIAS,P.BOSCARDIN DIAS,260,291,BRA,M,23 years-old,(28 January 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aghjqqYofJOwHStm_20260514_PJ_BoscardinDiasPedro_US.png,/en-us/players/44598-p.boscardin-dias
36490,Xinyu,GAO,X.GAO,260,,CHN,F,28 years-old,(21 November 1997),Right,-,-,https://images.prismic.io/fft-rg-site/ZkrqMiol0Zci9Rc9_20240517_PJ_GaoXinyu_US.png,/en-us/players/36490-x.gao
40500,Florent,BAX,F.BAX,262,,FRA,M,27 years-old,(16 June 1999),Right,-,-,https://images.prismic.io/fft-rg-site/agn09aYofJOwHTXa_20260517_PJ_BaxFlorent_US.png,/en-us/players/40500-f.bax
9525,Gael,MONFILS,G.MONFILS,266,,FRA,M,39 years-old,(1 September 1986),Right,-,-,https://images.prismic.io/fft-rg-site/d6287cdb-9a2d-418a-97ae-d67ce1fefc6a_20240112_PJ_MonfilsGael_US.png,/en-us/players/9525-g.monfils
31156,Fajing,SUN,F.SUN,270,248,CHN,M,29 years-old,(3 October 1996),Right,-,-,,/en-us/players/31156-f.sun
26142,Kathinka,VON DEICHMANN,K.VON DEICHMANN,274,,LIE,F,32 years-old,(16 May 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aCnzUidWJ-7kSQp4_26142_G.png,/en-us/players/26142-k.von-deichmann
43056,Alvaro,GUILLEN MEZA,A.GUILLEN MEZA,276,,ECU,M,23 years-old,(2 January 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aCoQwydWJ-7kSQvs_43056_G.png,/en-us/players/43056-a.guillen-meza
38053,Eva,GUERRERO ALVAREZ,E.GUERRERO ALVAREZ,277,,ESP,F,26 years-old,(4 September 1999),-,-,-,https://images.prismic.io/fft-rg-site/aght_6YofJOwHSvh_20260515_PJ_GuerreroAlvarezEva_US.png,/en-us/players/38053-e.guerrero-alvarez
42514,En-Shuo,LIANG,ES.LIANG,281,31,TPE,F,25 years-old,(2 October 2000),Right,-,-,https://images.prismic.io/fft-rg-site/ahHXHbK9tuLqEGOS_20260523_PJ_LiangEnShuo_US.png,/en-us/players/42514-es.liang
46212,Sascha,GUEYMARD WAYENBURG,S.GUEYMARD WAYENBURG,283,,FRA,M,22 years-old,(1 August 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo3cBOoF08xQFo_20260118_PJ_GueymardSascha_US.png,/en-us/players/46212-s.gueymard-wayenburg
38391,Charles,BROOM,C.BROOM,285,261,GBR,M,28 years-old,(24 April 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aghjq6YofJOwHStn_20260514_PJ_BroomCharles_US.png,/en-us/players/38391-c.broom
45906,Matilde,JORGE,M.JORGE,285,120,POR,F,22 years-old,(7 April 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agwSzaYofJOwHWmD_20260518_PJ_JorgeMatilde_US.png,/en-us/players/45906-m.jorge
35658,Irene,BURILLO,I.BURILLO,287,133,ESP,F,28 years-old,(23 July 1997),Right,-,-,https://images.prismic.io/fft-rg-site/agiPLaYofJOwHS2Z_20260516_PJ_BurilloEscorihuelaIrene_US.png,/en-us/players/35658-i.burillo
29436,Calvin,HEMERY,C.HEMERY,291,,FRA,M,31 years-old,(28 January 1995),Right,-,-,https://images.prismic.io/fft-rg-site/agm4uKYofJOwHTIy_20260517_PJ_HemeryCalvin_US.png,/en-us/players/29436-c.hemery
36426,Yosuke,WATANUKI,Y.WATANUKI,294,,JPN,M,28 years-old,(12 April 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agh-fqYofJOwHS0H_20260515_PJ_WatanukiYosuke_US.png,/en-us/players/36426-y.watanuki
40844,Manon,LEONARD,M.LEONARD,296,,FRA,F,25 years-old,(20 January 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aghxAaYofJOwHSxE_20260515_PJ_LeonardManon_US.png,/en-us/players/40844-m.leonard
47226,Antoine,GHIBAUDO,A.GHIBAUDO,298,,FRA,M,21 years-old,(25 January 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agwbGaYofJOwHWqR_20230602_PJ_GhibaudoAntoine_US.PNG,/en-us/players/47226-a.ghibaudo
45848,Ayana,AKLI,A.AKLI,301,129,USA,F,25 years-old,(6 July 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aghjvKYofJOwHSt4_20260514PJ_AkliAyana_US.png,/en-us/players/45848-a.akli
47251,Ilia,SIMAKIN,I.SIMAKIN,304,411,---,M,22 years-old,(27 October 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agipnKYofJOwHS4q_20260516_PJ_SimakinIlia_US.png,/en-us/players/47251-i.simakin
23934,Ana Sofia,SÁNCHEZ,AS.SÁNCHEZ,305,456,MEX,F,32 years-old,(13 April 1994),Left,-,-,https://images.prismic.io/fft-rg-site/aghjt6YofJOwHStz_20260514_PJ_SanchezAnaSofia_US.png,/en-us/players/23934-as.sánchez
28266,Chloé,PAQUET,C.PAQUET,309,,FRA,F,32 years-old,(1 July 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aDAioidWJ-7kSeRQ_28266_G.png,/en-us/players/28266-c.paquet
5370,Vera,ZVONAREVA,V.ZVONAREVA,312,18,---,F,41 years-old,(7 September 1984),Right,-,-,https://images.prismic.io/fft-rg-site/b014ce9b-ae08-43e3-8793-de0c4127949c_20190523_PJ_ZvonarevaVera_US.png,/en-us/players/5370-v.zvonareva
21500,Sloane,STEPHENS,S.STEPHENS,317,,USA,F,33 years-old,(20 March 1993),Right,-,-,https://images.prismic.io/fft-rg-site/b4e4c6f5-c354-400c-afd0-d16e77d83327_20240305_PJ_StephensSloane_US.png,/en-us/players/21500-s.stephens
46902,Amandine,MONNOT,A.MONNOT,318,,FRA,F,24 years-old,(6 February 2002),-,-,-,https://images.prismic.io/fft-rg-site/agwz4qYofJOwHW75_20260519_PJ_MonotAmandine_US.png,/en-us/players/46902-a.monnot
51307,Thomas,FAUREL,T.FAUREL,321,,FRA,M,20 years-old,(21 January 2006),Right,-,-,https://images.prismic.io/fft-rg-site/ZkrsVCol0Zci9Rdc_20240517_PJ_FaurelThomas_US.png,/en-us/players/51307-t.faurel
46043,Robin,BERTRAND,R.BERTRAND,324,,FRA,M,23 years-old,(15 March 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agh-gaYofJOwHS0K_20260516_PJ_BertrandRobin_US.png,/en-us/players/46043-r.bertrand
50856,Alisa,OKTIABREVA,A.OKTIABREVA,332,,---,F,17 years-old,(26 July 2008),Right,-,-,https://images.prismic.io/fft-rg-site/ahxlaweQX7-eWdXD_20260530_PJ_OktiabrevaAlisa_US.png,/en-us/players/50856-a.oktiabreva
44212,Margaux,ROUVROY,M.ROUVROY,344,,FRA,F,25 years-old,(22 March 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aCwj_CdWJ-7kSUtS_44212_G.png,/en-us/players/44212-m.rouvroy
45483,Sean,CUENIN,S.CUENIN,361,,FRA,M,22 years-old,(16 February 2004),Right,-,-,https://images.prismic.io/fft-rg-site/afc7fa81-f56b-4689-9021-d429d16fbdbd_20201007_PJ_CueninSean_US.png,/en-us/players/45483-s.cuenin
41945,Tiphanie,LEMAITRE,T.LEMAITRE,361,202,FRA,F,26 years-old,(17 May 2000),-,-,-,,/en-us/players/41945-t.lemaitre
26922,Nerman,FATIC,N.FATIC,373,,BIH,M,31 years-old,(24 October 1994),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpqPiol0Zci9RL0_20240518_PJ_FaticNerman_US.png,/en-us/players/26922-n.fatic
43572,Julie,BELGRAVER,J.BELGRAVER,378,337,FRA,F,24 years-old,(4 July 2002),Right,-,-,https://images.prismic.io/fft-rg-site/agmLq6YofJOwHTGe_20260517_PJ_BelgraverJulie_US.png,/en-us/players/43572-j.belgraver
15645,Daniel,EVANS,D.EVANS,385,,GBR,M,36 years-old,(23 May 1990),Right,-,-,https://images.prismic.io/fft-rg-site/aCnxMSdWJ-7kSQpf_15645_G.png,/en-us/players/15645-d.evans
36258,Geoffrey,BLANCANEAUX,G.BLANCANEAUX,390,337,FRA,M,27 years-old,(8 August 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aCsjzydWJ-7kSS-H_36258_G.png,/en-us/players/36258-g.blancaneaux
19884,Amandine,HESSE,A.HESSE,401,,FRA,F,33 years-old,(16 January 1993),Right,-,-,https://images.prismic.io/fft-rg-site/51c547ea-911d-409d-9a7b-4d88085f6f0a_20201127_PJ_HesseAmandine_US.png,/en-us/players/19884-a.hesse
21892,Martina,TREVISAN,M.TREVISAN,405,,ITA,F,32 years-old,(3 November 1993),Left,-,-,https://images.prismic.io/fft-rg-site/021256c1-87a3-4766-b8ad-48482f3ed1cd_20240305_PJ_TrevisanMartina_US.png,/en-us/players/21892-m.trevisan
52978,Jack,KENNEDY,J.KENNEDY,414,,USA,M,18 years-old,(4 June 2008),Right,-,-,https://images.prismic.io/fft-rg-site/Zl1-nqWtHYXtUAr8_52978_J.KENNEDY.png,/en-us/players/52978-j.kennedy
28480,Carol,ZHAO,C.ZHAO,432,,CAN,F,31 years-old,(20 June 1995),Right,-,-,https://images.prismic.io/fft-rg-site/Zkppbyol0Zci9RLc_20240518_PJ_ZhaoCarol_US.png,/en-us/players/28480-c.zhao
28687,Oceane,DODIN,O.DODIN,475,,FRA,F,29 years-old,(24 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/8b096c2d-5ee3-4a20-823c-a6a8cf5e28a0_20180524_PJ_DodinOceane_US.png,/en-us/players/28687-o.dodin
52526,Lea,NILSSON,L.NILSSON,486,,SWE,F,18 years-old,(24 June 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahxk8QeQX7-eWdW1_20260530_PJ_NilssonLea_US.png,/en-us/players/52526-l.nilsson
29550,Thanasi,KOKKINAKIS,T.KOKKINAKIS,491,,AUS,M,30 years-old,(10 April 1996),Right,-,-,https://images.prismic.io/fft-rg-site/agnoDqYofJOwHTV4_20260118_PJ_KokkinakisThanasi_US.png,/en-us/players/29550-t.kokkinakis
53202,Motoharu,ABE,M.ABE,,,JPN,M,17 years-old,(4 February 2009),Left,-,-,https://images.prismic.io/fft-rg-site/ahxddgeQX7-eWdVr_20260530_PJ_MotoharuAbe_US.png,/en-us/players/53202-m.abe
53148,Renee,ALAME,R.ALAME,,,AUS,F,17 years-old,(5 May 2009),-,-,-,,/en-us/players/53148-r.alame
53102,Yannick Theodor,ALEXANDRESCOU,YT.ALEXANDRESCOU,,,FRA,M,18 years-old,(10 January 2008),Right,-,-,https://images.prismic.io/fft-rg-site/ahw2-QeQX7-eWdN8_20260530_PJ_AlexandrescouYannick_US.png,/en-us/players/53102-yt.alexandrescou
53081,Yannik,ALVAREZ,Y.ALVAREZ,,,PUR,M,17 years-old,(12 October 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahw7MQeQX7-eWdOR_20260530_PJ_AlvarezYannik_US.png,/en-us/players/53081-y.alvarez
20074,Guido,ANDREOZZI,G.ANDREOZZI,,16,ARG,M,34 years-old,(5 August 1991),Right,-,-,https://images.prismic.io/fft-rg-site/aeoozsBOoF08xQFX_20260118_PJ_AndreozziGuido_US.png,/en-us/players/20074-g.andreozzi
54748,Michael,ANTONIUS,M.ANTONIUS,,,USA,M,16 years-old,(1 January 2010),Right,-,-,https://images.prismic.io/fft-rg-site/ahw7hAeQX7-eWdOd_20260530_PJ_AntoniusMichael_US.png,/en-us/players/54748-m.antonius
21189,Shuko,AOYAMA,S.AOYAMA,,29,JPN,F,38 years-old,(19 December 1987),Right,-,-,https://images.prismic.io/fft-rg-site/772451c4-4c13-47fe-99f3-7d166e45d36b_20180524_PJ_AoyamaShuko_US.png,/en-us/players/21189-s.aoyama
31478,Sander,ARENDS,S.ARENDS,,50,NED,M,34 years-old,(9 August 1991),Right,-,-,https://images.prismic.io/fft-rg-site/30042c89-79c7-4b46-bf61-3259ea06a265_20200119_PJ_ArendsSander_US.png,/en-us/players/31478-s.arends
18516,Marcelo,AREVALO,M.AREVALO,,10,ESA,M,35 years-old,(17 October 1990),Right,-,-,https://images.prismic.io/fft-rg-site/c9a8768d-1c0f-4a88-8bfd-3d053c779e04_20220310_PJ_ArevaloMarcelo_US.png,/en-us/players/18516-m.arevalo
44411,Theo,ARRIBAGE,T.ARRIBAGE,,23,FRA,M,25 years-old,(9 October 2000),Left,-,-,https://images.prismic.io/fft-rg-site/aDlfhydWJ-7kSuCq_44411_G.png,/en-us/players/44411-t.arribage
55000,Safir,AZAM,S.AZAM,,,USA,M,16 years-old,(15 November 2009),Left,-,-,,/en-us/players/55000-s.azam
54766,Nicolas,BAENA,N.BAENA,,,PER,M,18 years-old,(30 January 2008),Right,-,-,https://images.prismic.io/fft-rg-site/ahrn-weQX7-eWc25_20260530_PJ_BaenaNicolas_US.png,/en-us/players/54766-n.baena
1771,Mansour,BAHRAMI,M.BAHRAMI,,,FRA,M,-,,-,-,-,https://images.prismic.io/fft-rg-site/8e0c6187-8d4d-4913-b12a-f9f3010904c9_19990601_PJ_BahramiMansour_US.PNG,/en-us/players/1771-m.bahrami
19198,N.Sriram,BALAJI,NS.BALAJI,,59,IND,M,36 years-old,(18 March 1990),Right,-,-,https://images.prismic.io/fft-rg-site/ahYSIbK9tuLqEKo0_20260526_PJ_BalajiNSriram_US.PNG,/en-us/players/19198-ns.balaji
38490,Siddhant,BANTHIA,S.BANTHIA,,122,IND,M,25 years-old,(4 August 2000),Right,-,-,,/en-us/players/38490-s.banthia
54947,Daniel,BARANES,D.BARANES,,,FRA,F,14 years-old,(18 July 2011),-,-,-,,/en-us/players/54947-d.baranes
24459,Nicolas,BARRIENTOS,N.BARRIENTOS,,84,COL,M,39 years-old,(24 April 1987),Right,-,-,https://images.prismic.io/fft-rg-site/aDQUJSdWJ-7kSiEx_24459_G.png,/en-us/players/24459-n.barrientos
53108,Victoria Luiza,BARROS,VL.BARROS,,,BRA,F,16 years-old,(21 December 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahw8pQeQX7-eWdPA_20260530_PJ_BarrosVictoriaLuiza_US.png,/en-us/players/53108-vl.barros
5204,Marion,BARTOLI,M.BARTOLI,,,FRA,F,-,,-,-,-,,/en-us/players/5204-m.bartoli
54072,Mila,BASTIANELLI,M.BASTIANELLI,,,FRA,F,16 years-old,(4 April 2010),-,-,-,,/en-us/players/54072-m.bastianelli
13358,Ariel,BEHAR,A.BEHAR,,119,URU,M,36 years-old,(12 November 1989),Right,-,-,https://images.prismic.io/fft-rg-site/aDQQBSdWJ-7kSiAe_13358_G.png,/en-us/players/13358-a.behar
54735,Thilo,BEHRMANN,T.BEHRMANN,,,AUT,M,18 years-old,(27 January 2008),-,-,-,https://images.prismic.io/fft-rg-site/ahw9NgeQX7-eWdPM_20260530_PJ_BehrmannThilo_US.png,/en-us/players/54735-t.behrmann
51459,Nikita,BELOZERTSEV,N.BELOZERTSEV,,,UZB,M,17 years-old,(28 November 2008),Left,-,-,https://images.prismic.io/fft-rg-site/aDwZwbh8WN-LVc0E_51459_G.png,/en-us/players/51459-n.belozertsev
18563,Yuki,BHAMBRI,Y.BHAMBRI,,26,IND,M,34 years-old,(4 July 1992),Right,-,-,https://images.prismic.io/fft-rg-site/8611f892-ea8a-45e0-8e5d-c867086f1ddd_20240112_PJ_BhambriYuki_US.png,/en-us/players/18563-y.bhambri
56723,Sofiia,BIELINSKA,S.BIELINSKA,,,UKR,F,15 years-old,(18 June 2011),-,-,-,https://images.prismic.io/fft-rg-site/ahw-mgeQX7-eWdPZ_20260530_PJ_BielinskaSofia_US.png,/en-us/players/56723-s.bielinska
9677,Simone,BOLELLI,S.BOLELLI,,9,ITA,M,40 years-old,(8 October 1985),Right,-,-,https://images.prismic.io/fft-rg-site/ec625bd7-2d52-47b5-b3c0-1890038d5b31_20190113_PJ_BolelliSimone_US.png,/en-us/players/9677-s.bolelli
54758,Juan Miguel,BOLIVAR IDARRAGA,JM.BOLIVAR IDARRAGA,,,COL,M,17 years-old,(22 May 2009),Left,-,-,https://images.prismic.io/fft-rg-site/ahr5mQeQX7-eWc5c_20260530_PJ_BolivarIdarragaJuanMiguel_US.png,/en-us/players/54758-jm.bolivar-idarraga
54824,Dan,BRAND,D.BRAND,,,ISR,M,16 years-old,(16 July 2009),-,-,-,,/en-us/players/54824-d.brand
53118,Maia Ilinca,BURCESCU,MI.BURCESCU,,,ROU,F,16 years-old,(26 November 2009),-,-,-,https://images.prismic.io/fft-rg-site/aftKRsBOoF08xreN_20250531_PJ_BurescuMaiaIlinca_US.png,/en-us/players/53118-mi.burcescu
41884,Clara,BUREL,C.BUREL,,,FRA,F,25 years-old,(24 March 2001),Right,-,-,https://images.prismic.io/fft-rg-site/e737c1da-f44f-49ff-b804-01892f66b143_20200722_PJ_BurelClara_US.png,/en-us/players/41884-c.burel
34060,Francisco,CABRAL,F.CABRAL,,25,POR,M,29 years-old,(8 January 1997),Right,-,-,https://images.prismic.io/fft-rg-site/235bc51b-cb33-4f8a-b03b-d25d0446f7fa_20240112_PJ_CabralFrancisco_US.png,/en-us/players/34060-f.cabral
53313,Emilio,CAMACHO,E.CAMACHO,,,ECU,M,17 years-old,(8 May 2009),-,-,-,https://images.prismic.io/fft-rg-site/ahw_UAeQX7-eWdPb_20260530_PJ_CamachoEmilio_US.png,/en-us/players/53313-e.camacho
55986,Ninon,CARPENTIER,N.CARPENTIER,,,FRA,F,16 years-old,(12 June 2010),-,-,-,https://images.prismic.io/fft-rg-site/ahw_3AeQX7-eWdPd_20260530_PJ_CarpentierNinon_US.png,/en-us/players/55986-n.carpentier
26526,Estelle,CASCINO,E.CASCINO,,114,FRA,F,30 years-old,(13 March 1996),Right,-,-,https://images.prismic.io/fft-rg-site/6ee84bba-036b-43df-ad28-e5161b500b0c_20201128_PJ_CascinoEstelle_US+%281%29.png,/en-us/players/26526-e.cascino
33421,Julian,CASH,J.CASH,,6,GBR,M,29 years-old,(29 August 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aDHQtidWJ-7kSg_x_33421_G.png,/en-us/players/33421-j.cash
42894,Robert,CASH,R.CASH,,32,USA,M,25 years-old,(7 March 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aeooo8BOoF08xQEl_20260116_PJ_CashRobert_US.png,/en-us/players/42894-r.cash
